Water Body,Sample Date,Chl_a,DIN,DKN,NH3N,NH4N,NOxN,NO2N,NO3N,PN,PON,TDN,TKN,TN,TON,DON,DIP,DRP,TDP,TIP,TP,TRP,TPP,BOD,COD,O2_Dis,PV,TDS,TS,TSS,FDS,FS,VDS,VS,TRANS,TURB,TEMP,pH
LAGO KASUMIGAURA,1989-01-11,0.001,,,0.022,,0.519,,,,,,,1.271,,,,0.01,0.053,,0.067,,1.4e-05,,5.4,10.1,,,,4.9,,,,,3.4,,6.4,7.7
LAGO KASUMIGAURA,1989-02-08,0.014,,,0.056,,0.773,,,,,,,1.45,,,,0.001,0.015,,0.032,,1.7e-05,,5.3,11.6,,,,7.9,,,,,1.8,,5.4,7.8
LAGO KASUMIGAURA,1989-03-09,0.01,,,0.043,,0.56,,,,,,,1.038,,,,0.003,0.012,,0.039,,2.7e-05,,4.5,6.8,,,,12.0,,,,,1.0,,7.7,7.7
LAGO KASUMIGAURA,1989-04-12,0.02,,,0.021,,0.373,,,,,,,1.143,,,,0.002,0.009,,0.042,,3.3e-05,,5.7,8.0,,,,11.7,,,,,1.1,,13.8,7.5
LAGO KASUMIGAURA,1989-05-10,0.052,,,0.02,,0.14,,,,,,,0.966,,,,0.001,0.015,,0.07,,5.5e-05,,8.5,9.4,,,,24.5,,,,,0.6,,16.6,8.3
LAGO KASUMIGAURA,1989-06-14,0.022,,,0.021,,0.002,,,,,,,0.601,,,,0.002,0.012,,0.052,,4e-05,,6.1,10.2,,,,35.1,,,,,0.85,,20.1,8.7
LAGO KASUMIGAURA,1989-07-12,0.05,,,0.015,,0.002,,,,,,,1.017,,,,0.001,0.014,,0.07,,5.6e-05,,8.0,10.1,,,,16.4,,,,,0.75,,23.4,8.7
LAGO KASUMIGAURA,1989-08-09,0.055,,,0.014,,0.004,,,,,,,1.137,,,,0.007,0.023,,0.101,,7.8e-05,,10.6,11.7,,,,19.8,,,,,0.55,,28.7,9.0
LAGO KASUMIGAURA,1989-09-06,0.075,,,0.019,,0.003,,,,,,,1.201,,,,0.004,0.021,,0.088,,6.7e-05,,10.6,8.8,,,,21.3,,,,,0.6,,26.1,8.5
LAGO KASUMIGAURA,1989-10-11,0.072,,,0.071,,0.012,,,,,,,0.87,,,,0.001,0.015,,0.079,,6.4e-05,,8.6,12.8,,,,21.3,,,,,0.65,,18.3,8.4
LAGO KASUMIGAURA,1989-11-08,0.063,,,0.025,,0.015,,,,,,,0.873,,,,0.001,0.012,,0.066,,5.4e-05,,9.0,7.0,,,,21.0,,,,,0.6,,17.0,9.1
LAGO KASUMIGAURA,1989-12-13,0.013,,,0.03,,0.144,,,,,,,0.748,,,,0.001,0.01,,0.046,,3.5999999999999994e-05,,6.4,12.6,,,,7.3,,,,,1.4,,8.1,8.9
LAGO KASUMIGAURA,1990-01-10,0.004,,,0.254,,0.752,,,,,,,1.162,,,,0.002,0.013,,0.031,,1.7999999999999997e-05,,4.9,9.0,,,,4.9,,,,,2.2,,5.2,7.7
LAGO KASUMIGAURA,1990-02-07,0.014,,,0.223,,0.655,,,,,,,1.349,,,,0.001,0.012,,0.052,,4e-05,,5.7,12.2,,,,4.7,,,,,2.0,,3.8,8.6
LAGO KASUMIGAURA,1990-03-14,0.027,,,0.023,,0.723,,,,,,,1.479,,,,0.003,0.016,,0.074,,5.8e-05,,7.0,11.1,,,,26.3,,,,,0.45,,8.8,8.5
LAGO KASUMIGAURA,1990-04-11,0.029,,,0.025,,0.377,,,,,,,1.181,,,,0.001,0.011,,0.055,,4.4e-05,,6.2,11.0,,,,13.6,,,,,1.1,,14.0,8.0
LAGO KASUMIGAURA,1990-05-09,0.063,,,0.019,,0.027,,,,,,,0.939,,,,0.002,0.01,,0.067,,5.7e-05,,9.6,11.7,,,,18.5,,,,,0.65,,18.2,9.2
LAGO KASUMIGAURA,1990-06-13,0.035,,,0.022,,0.006,,,,,,,0.994,,,,0.0,0.012,,0.071,,5.9e-05,,6.9,9.1,,,,15.2,,,,,0.75,,23.0,8.6
LAGO KASUMIGAURA,1990-07-11,0.049,,,0.018,,0.002,,,,,,,0.93,,,,0.001,0.011,,0.071,,5.9999999999999995e-05,,8.5,9.2,,,,15.4,,,,,0.85,,22.4,
LAGO KASUMIGAURA,1990-08-08,0.073,,,0.014,,0.002,,,,,,,1.181,,,,0.013,0.014,,0.081,,6.7e-05,,10.8,,,,,17.0,,,,,0.65,,27.7,9.4
LAGO KASUMIGAURA,1990-09-12,0.054,,,0.015,,0.002,,,,,,,0.965,,,,0.0,0.017,,0.079,,6.2e-05,,9.5,9.5,,,,21.8,,,,,0.65,,25.9,8.7
LAGO KASUMIGAURA,1990-10-09,0.074,,,0.017,,0.003,,,,,,,1.169,,,,0.001,0.011,,0.095,,8.400000000000001e-05,,10.9,9.3,,,,21.0,,,,,0.65,,21.2,8.5
LAGO KASUMIGAURA,1990-11-07,0.065,,,0.106,,0.018,,,,,,,1.208,,,,0.001,0.013,,0.076,,6.3e-05,,10.0,10.6,,,,17.3,,,,,0.8,,17.1,7.9
LAGO KASUMIGAURA,1990-12-12,0.082,,,0.026,,0.013,,,,,,,1.182,,,,0.001,0.013,,0.1,,8.7e-05,,8.1,14.4,,,,30.7,,,,,0.55,,11.4,9.2
LAGO KASUMIGAURA,1991-01-09,0.032,,,0.043,,0.237,,,,,,,1.156,,,,0.001,0.014,,0.06,,4.6e-05,,6.2,13.2,,,,12.3,,,,,0.75,,5.1,7.5
LAGO KASUMIGAURA,1991-02-06,0.021,,,0.171,,0.34,,,,,,,1.097,,,,0.001,0.009,,0.056,,4.7e-05,,6.0,12.6,,,,19.5,,,,,0.55,,5.2,7.6
LAGO KASUMIGAURA,1991-03-13,0.051,,,0.021,,0.337,,,,,,,1.186,,,,0.001,0.009,,0.055,,4.6e-05,,7.5,11.9,,,,16.2,,,,,0.75,,8.1,8.2
LAGO KASUMIGAURA,1991-04-10,0.073,,,0.02,,0.107,,,,,,,1.177,,,,0.0,0.01,,0.074,,6.4e-05,,10.3,11.2,,,,18.6,,,,,0.7,,13.4,9.2
LAGO KASUMIGAURA,1991-05-08,0.055,,,0.028,,0.005,,,,,,,0.918,,,,0.001,0.011,,0.072,,6.1e-05,,7.7,9.3,,,,19.5,,,,,0.7,,17.1,8.4
LAGO KASUMIGAURA,1991-06-12,0.027,,,0.022,,0.004,,,,,,,0.718,,,,0.001,0.011,,0.047,,3.5999999999999994e-05,,8.5,11.2,,,,10.4,,,,,,,24.2,8.9
LAGO KASUMIGAURA,1991-07-10,0.081,,,0.014,,0.002,,,,,,,1.021,,,,0.002,0.013,,0.103,,8.999999999999999e-05,,9.2,7.6,,,,19.1,,,,,0.5,,25.1,8.5
LAGO KASUMIGAURA,1991-07-24,0.058,,,0.129,,0.003,,,,,,,,,,,0.001,0.007,,0.058,,5.1e-05,,,12.0,,,,13.5,,,,,0.8,,27.4,9.3
LAGO KASUMIGAURA,1991-07-30,,,,0.061,,0.006,,,,,,,1.369,,,,0.001,0.015,,0.128,,0.00011300000000000001,,,7.5,,,,,,,,,0.55,,27.9,
LAGO KASUMIGAURA,1991-08-07,0.098,,,0.184,,0.008,,,,,,,1.432,,,,0.044,0.046,,0.143,,9.7e-05,,10.3,8.2,,,,19.1,,,,,0.5,,25.1,8.3
LAGO KASUMIGAURA,1991-08-26,0.083,,,0.022,,0.002,,,,,,,1.165,,,,0.012,0.029,,0.111,,8.2e-05,,,8.4,,,,17.1,,,,,0.55,,24.8,8.5
LAGO KASUMIGAURA,1991-09-11,0.086,,,0.016,,0.002,,,,,,,1.077,,,,0.017,0.031,,0.136,,0.00010499999999999999,,14.4,7.7,,,,22.0,,,,,0.5,,25.4,8.1
LAGO KASUMIGAURA,1991-10-09,0.116,,,0.082,,0.011,,,,,,,1.793,,,,0.001,0.015,,0.165,,0.00015,,10.7,9.5,,,,27.1,,,,,0.35,,19.4,8.4
LAGO KASUMIGAURA,1991-10-28,,,,0.023,,0.898,,,,,,,1.915,,,,0.002,0.011,,0.131,,0.00011999999999999999,,,9.2,,,,27.0,,,,,0.45,,17.1,7.9
LAGO KASUMIGAURA,1991-11-13,0.047,,,0.108,,0.689,,,,,,,1.723,,,,0.003,0.013,,0.103,,8.999999999999999e-05,,7.3,9.5,,,,20.1,,,,,0.55,,13.9,7.1
LAGO KASUMIGAURA,1991-11-27,0.021,,,0.077,,0.813,,,,,,,1.617,,,,0.001,0.012,,0.065,,5.3e-05,,,12.1,,,,14.3,,,,,0.8,,11.2,8.7
LAGO KASUMIGAURA,1991-12-11,0.033,,,0.025,,0.836,,,,,,,1.518,,,,0.001,0.011,,0.048,,3.7e-05,,5.5,11.7,,,,9.9,,,,,1.2,,10.2,8.7
LAGO KASUMIGAURA,1992-01-08,0.021,,,0.056,,0.741,,,,,,,1.305,,0.263,,0.002,0.013,,0.04,,2.7e-05,,5.2,12.2,,,,7.7,,,,,1.2,,5.8,8.1
LAGO KASUMIGAURA,1992-02-05,0.013,,,0.056,,0.779,,,,,,,1.344,,,,0.001,0.011,,0.036,,2.5e-05,,4.2,11.6,,,,8.8,,,,,1.1,,5.0,7.2
LAGO KASUMIGAURA,1992-03-11,0.009,,,0.022,,0.518,,,,,,,1.095,,0.346,,0.001,0.011,,0.03,,1.9e-05,,3.9,10.4,,,,5.8,,,,,1.4,,8.7,7.5
LAGO KASUMIGAURA,1992-04-08,0.028,,,0.039,,0.339,,,,,,,0.934,,0.166,,0.001,0.008,,0.041,,3.3e-05,,5.4,8.8,,,,14.4,,,,,1.2,,13.1,8.2
LAGO KASUMIGAURA,1992-05-06,0.048,,,0.039,,0.041,,,,,,,1.111,,0.259,,0.001,0.011,,0.08,,6.900000000000001e-05,,6.9,9.8,,,,27.8,,,,,0.65,,15.9,8.7
LAGO KASUMIGAURA,1992-06-10,0.046,,,0.034,,0.009,,,,,,,0.77,,0.269,,0.0,0.011,,0.06,,4.9000000000000005e-05,,8.4,9.0,,,,15.7,,,,,0.75,,20.9,8.6
LAGO KASUMIGAURA,1992-07-08,0.046,,,0.016,,0.003,,,,,,,0.673,,0.234,,0.001,0.006,,0.069,,6.3e-05,,7.8,9.4,,,,18.8,,,,,0.65,,22.2,9.4
LAGO KASUMIGAURA,1992-07-22,,,,0.023,,0.005,,,,,,,0.926,,0.295,,0.001,0.011,,0.072,,6.1e-05,,,11.7,,,,,,,,,0.65,,25.2,9.2
LAGO KASUMIGAURA,1992-08-05,0.05,,,0.282,,0.012,,,,,,,0.948,,0.249,,0.024,0.045,,0.096,,5.1e-05,,6.6,7.9,,,,11.3,,,,,0.85,,24.7,8.1
LAGO KASUMIGAURA,1992-08-24,,,,0.019,,0.002,,,,,,,0.965,,0.295,,0.003,0.02,,0.104,,8.400000000000001e-05,,,7.4,,,,,,,,,0.7,,27.9,8.3
LAGO KASUMIGAURA,1992-09-09,0.071,,,0.035,,0.001,,,,,,,1.051,,0.372,,0.004,0.024,,0.103,,7.9e-05,,14.1,9.6,,,,18.4,,,,,0.55,,25.3,9.0
LAGO KASUMIGAURA,1992-09-22,,,,0.023,,0.002,,,,,,,1.277,,0.487,,0.003,0.019,,0.1,,8.1e-05,,,10.6,,,,,,,,,0.55,,21.8,9.0
LAGO KASUMIGAURA,1992-10-07,0.077,,,0.014,,0.002,,,,,,,1.087,,0.39,,0.001,0.014,,0.103,,8.9e-05,,9.6,,,,,24.2,,,,,0.6,,,8.3
LAGO KASUMIGAURA,1992-10-27,,,,0.026,,0.004,,,,,,,1.24,,0.31,,0.001,0.012,,0.106,,9.4e-05,,9.6,10.2,,,,,,,,,0.35,,16.8,8.2
LAGO KASUMIGAURA,1992-11-11,0.104,,,0.013,,0.004,,,,,,,1.343,,0.406,,0.001,0.009,,0.128,,0.00011899999999999999,,9.9,9.8,,,,29.5,,,,,0.55,,13.5,8.3
LAGO KASUMIGAURA,1992-11-25,,,,0.02,,0.003,,,,,,,1.347,,0.39,,0.001,0.009,,0.113,,0.000104,,,11.4,,,,,,,,,0.55,,12.6,8.5
LAGO KASUMIGAURA,1992-12-09,0.074,,,0.014,,0.001,,,,,,,1.479,,0.393,,0.001,0.009,,0.111,,0.000102,,9.2,10.7,,,,15.0,,,,,0.55,,10.6,8.0
LAGO KASUMIGAURA,1993-01-06,0.054,,,0.043,,0.108,,,,,,,1.096,,0.447,,0.001,0.015,,0.083,,6.8e-05,,10.1,13.1,,,,13.5,,,,,1.0,,5.9,8.9
LAGO KASUMIGAURA,1993-02-10,0.082,,,0.03,,0.305,,,,,,,1.359,,0.441,,0.0,0.013,,0.118,,0.00010499999999999999,,8.7,12.7,,,,21.8,,,,,0.75,,5.4,8.1
LAGO KASUMIGAURA,1993-03-10,0.068,,,0.024,,0.102,,,,,,,1.146,,0.444,,0.0,0.013,,0.07,,5.7e-05,,8.4,12.7,,,,15.8,,,,,1.0,,7.3,8.9
LAGO KASUMIGAURA,1993-04-07,0.085,,,0.018,,0.002,,,,,,,1.278,,0.407,,0.001,0.011,,0.111,,0.0001,,10.9,11.6,,,,24.2,,,,,0.7,,11.2,9.3
LAGO KASUMIGAURA,1993-05-12,0.047,,,0.021,,,,,,,,,1.049,,0.338,,0.0,0.014,,0.11,,9.6e-05,,10.7,11.6,,,,19.9,,,,,0.75,,17.1,9.0
LAGO KASUMIGAURA,1993-06-08,0.077,,,0.024,,0.001,,,,,,,0.999,,0.329,,0.0,0.013,,0.093,,8e-05,,11.1,10.4,,,,23.2,,,,,0.6,,19.9,9.1
LAGO KASUMIGAURA,1993-07-07,0.069,,,0.032,,0.003,,,,,,,0.8,,0.291,,0.012,0.013,,0.081,,6.8e-05,,8.2,8.1,,,,18.7,,,,,0.75,,20.9,8.1
LAGO KASUMIGAURA,1993-08-11,0.087,,,0.023,,0.002,,,,,,,1.368,,0.359,,0.0,0.012,,0.107,,9.5e-05,,9.4,8.5,,,,23.2,,,,,0.55,,22.2,8.6
LAGO KASUMIGAURA,1993-09-08,0.086,,,0.019,,0.005,,,,,,,1.382,,0.577,,0.013,0.018,,0.107,,8.9e-05,,10.3,8.2,,,,21.7,,,,,0.55,,23.1,7.1
LAGO KASUMIGAURA,1993-10-06,0.081,,,0.023,,0.002,,,,,,,1.262,,0.398,,0.001,0.013,,0.09,,7.7e-05,,10.0,8.9,,,,19.4,,,,,0.65,,19.8,9.1
LAGO KASUMIGAURA,1993-11-10,0.077,,,0.024,,0.002,,,,,,,1.011,,0.414,,0.0,0.011,,0.116,,0.00010499999999999999,,11.5,10.0,,,,22.0,,,,,0.55,,13.9,9.2
LAGO KASUMIGAURA,1993-12-08,0.078,,,0.016,,0.003,,,,,,,1.442,,0.402,,0.001,0.013,,0.094,,8.1e-05,,8.7,10.3,,,,18.5,,,,,0.65,,9.3,8.8
LAGO KASUMIGAURA,1994-01-12,0.04,,,0.023,,0.198,,,,,,,1.156,,0.354,,0.009,0.009,,0.061,,5.2e-05,,7.3,9.6,,,,11.7,,,,,0.85,,5.3,8.1
LAGO KASUMIGAURA,1994-02-09,0.023,,,0.019,,0.281,,,,,,,0.807,,0.139,,0.001,0.011,,0.068,,5.7e-05,,6.9,12.6,,,,11.6,,,,,0.9,,4.8,8.5
LAGO KASUMIGAURA,1994-03-09,0.034,,,0.032,,0.363,,,,,,,1.048,,0.176,,0.001,0.017,,0.066,,4.9000000000000005e-05,,5.8,12.0,,,,15.3,,,,,0.65,,7.1,8.1
LAGO KASUMIGAURA,1994-04-06,0.051,,,0.03,,0.004,,,,,,,1.137,,0.251,,0.001,0.012,,0.075,,6.3e-05,,9.3,,,,,20.5,,,,,0.75,,14.1,9.6
LAGO KASUMIGAURA,1994-05-11,0.035,,,0.021,,0.003,,,,,,,0.802,,0.332,,0.0,0.01,,0.065,,5.5e-05,,7.4,9.5,,,,17.5,,,,,1.2,,18.5,9.3
LAGO KASUMIGAURA,1994-06-08,0.047,,,0.019,,0.002,,,,,,,1.046,,0.284,,0.001,0.013,,0.085,,7.199999999999999e-05,,8.8,9.7,,,,18.7,,,,,0.8,,21.1,9.0
LAGO KASUMIGAURA,1994-07-06,0.057,,,0.016,,0.001,,,,,,,1.03,,0.388,,0.0,0.015,,0.081,,6.6e-05,,10.0,9.9,,,,13.7,,,,,0.8,,24.8,8.8
LAGO KASUMIGAURA,1994-08-10,0.075,,,0.02,,0.004,,,,,,,1.051,,0.375,,0.022,0.073,,0.138,,6.500000000000001e-05,,10.4,9.3,,,,17.0,,,,,0.75,,29.6,8.8
LAGO KASUMIGAURA,1994-09-07,0.054,,,0.024,,0.001,,,,,,,1.062,,0.434,,0.024,0.032,,0.097,,6.500000000000001e-05,,12.2,7.6,,,,24.6,,,,,0.8,,27.0,8.8
LAGO KASUMIGAURA,1994-10-12,0.061,,,0.031,,0.002,,,,,,,0.923,,0.34,,0.018,0.02,,0.092,,7.199999999999999e-05,,6.9,9.0,,,,17.4,,,,,0.9,,21.0,8.9
LAGO KASUMIGAURA,1994-11-09,0.061,,,0.023,,0.004,,,,,,,0.993,,0.444,,0.001,0.015,,0.088,,7.3e-05,,9.0,10.1,,,,17.1,,,,,0.85,,13.7,8.8
LAGO KASUMIGAURA,1994-12-07,0.029,,,0.021,,0.004,,,,,,,0.822,,0.381,,0.001,0.013,,0.09,,7.7e-05,,7.7,10.2,,,,20.1,,,,,0.6,,9.7,8.4
LAGO KASUMIGAURA,1995-01-11,0.027,,,0.016,,0.004,,,,,,,0.803,,0.364,,0.001,0.013,,0.06,,4.7e-05,,7.5,12.5,,,,10.2,,,,,1.0,,5.6,8.9
LAGO KASUMIGAURA,1995-02-08,0.035,,,0.015,,0.006,,,,,,,0.953,,0.384,,0.001,0.011,,0.067,,5.6e-05,,8.2,13.7,,,,12.4,,,,,0.85,,4.3,8.8
LAGO KASUMIGAURA,1995-03-08,0.045,,,0.015,,0.003,,,,,,,1.2,,0.42,,0.0,0.01,,0.063,,5.3e-05,,9.3,13.3,,,,12.4,,,,,0.75,,7.1,8.8
LAGO KASUMIGAURA,1995-04-12,0.053,,,0.015,,0.004,,,,,,,1.091,,0.346,,0.001,0.013,,0.074,,6.1e-05,,5.2,11.2,,,,17.3,,,,,0.75,,12.4,8.8
LAGO KASUMIGAURA,1995-05-10,0.071,,,0.032,,0.003,,,,,,,1.233,,0.451,,0.0,0.014,,0.067,,5.3e-05,,5.9,12.2,,,,18.3,,,,,0.7,,17.6,9.0
LAGO KASUMIGAURA,1995-06-07,0.052,,,0.015,,0.003,,,,,,,1.146,,0.373,,0.0,0.012,,0.1,,8.8e-05,,6.0,8.7,,,,25.1,,,,,0.65,,19.8,9.3
LAGO KASUMIGAURA,1995-07-12,0.072,,,0.028,,0.002,,,,,,,1.083,,0.361,,0.0,0.015,,0.08,,6.500000000000001e-05,,6.4,10.3,,,,17.1,,,,,0.9,,23.8,
LAGO KASUMIGAURA,1995-08-09,0.051,,,0.019,,0.003,,,,,,,0.964,,0.294,,0.002,0.015,,0.092,,7.7e-05,,6.4,11.0,,,,17.9,,,,,0.75,,29.4,9.0
LAGO KASUMIGAURA,1995-09-06,0.071,,,0.022,,0.001,,,,,,,1.054,,0.427,,0.003,0.021,,0.103,,8.2e-05,,8.4,8.7,,,,31.9,,,,,0.75,,25.7,8.6
LAGO KASUMIGAURA,1995-10-04,0.057,,,0.021,,0.009,,,,,,,0.909,,0.339,,0.001,0.017,,0.079,,6.2e-05,,4.3,10.1,,,,17.1,,,,,0.8,,22.0,8.8
LAGO KASUMIGAURA,1995-11-08,0.057,,,0.024,,0.008,,,,,,,1.127,,0.451,,0.002,0.014,,0.083,,6.900000000000001e-05,,3.9,10.8,,,,23.7,,,,,0.35,,15.2,8.7
LAGO KASUMIGAURA,1995-12-06,0.055,,,0.018,,0.004,,,,,,,1.14,,0.407,,0.002,0.015,,0.087,,7.199999999999999e-05,,4.5,11.6,,,,17.9,,,,,0.85,,7.9,8.5
LAGO KASUMIGAURA,1996-01-16,0.049,,,0.049,,0.033,,,,,,,1.042,,0.308,,0.002,0.016,,0.087,,7.099999999999999e-05,,5.2,12.9,,,,16.9,,,,,0.65,,5.5,8.3
LAGO KASUMIGAURA,1996-02-07,0.053,,,0.023,,0.073,,,,,,,1.001,,0.369,,0.001,0.014,,0.094,,8e-05,,6.7,13.5,,,,27.2,,,,,0.7,,2.3,8.2
LAGO KASUMIGAURA,1996-03-06,0.048,,,0.052,,0.137,,,,,,,1.11,,0.265,,0.001,0.014,,0.072,,5.8e-05,,5.6,12.0,,,,30.1,,,,,0.6,,7.2,8.1
LAGO KASUMIGAURA,1996-04-03,0.049,,,0.005,,0.004,,,,,,,1.068,,0.438,,0.0,0.013,,0.061,,4.8e-05,,7.4,11.4,,,,18.6,,,,,0.95,,10.1,8.6
LAGO KASUMIGAURA,1996-05-08,0.045,,,0.001,,,,,,,,,0.932,,0.402,,0.0,0.012,,0.07,,5.8e-05,,7.2,8.8,,,,13.6,,,,,0.9,,15.3,7.8
LAGO KASUMIGAURA,1996-06-12,0.049,,,0.003,,0.006,,,,,,,1.1,,0.414,,0.0,0.015,,0.1,,8.5e-05,,7.0,7.8,,,,22.6,,,,,0.7,,19.6,7.9
LAGO KASUMIGAURA,1996-07-15,0.049,,,0.001,,,,,,,,,0.999,,0.443,,0.001,0.017,,0.08,,6.3e-05,,7.1,12.9,,,,18.6,,,,,0.8,,24.0,9.5
LAGO KASUMIGAURA,1996-08-07,0.065,,,0.001,,,,,,,,,0.964,,0.357,,0.011,0.063,,0.142,,7.9e-05,,6.2,8.7,,,,17.3,,,,,0.8,,25.5,8.4
LAGO KASUMIGAURA,1996-09-11,0.07,,,0.006,,,,,,,,,1.221,,0.601,,0.015,0.034,,0.128,,9.4e-05,,8.0,9.3,,,,23.9,,,,,0.65,,22.3,8.3
LAGO KASUMIGAURA,1996-10-08,0.084,,,,,0.003,,,,,,,1.199,,0.44,,0.002,0.018,,0.106,,8.8e-05,,7.5,8.5,,,,26.3,,,,,0.55,,19.2,8.6
LAGO KASUMIGAURA,1996-11-06,0.066,,,,,0.002,,,,,,,1.083,,0.372,,0.002,0.013,,0.1,,8.7e-05,,7.8,10.7,,,,28.1,,,,,0.6,,15.2,8.1
LAGO KASUMIGAURA,1996-12-11,0.05,,,0.001,,,,,,,,,0.952,,0.405,,0.001,0.011,,0.077,,6.6e-05,,7.3,13.4,,,,11.1,,,,,0.75,,8.6,8.8
LAGO KASUMIGAURA,1997-01-08,0.049,,,0.001,,,,,,,,,1.016,,0.382,,0.0,0.017,,0.093,,7.6e-05,,6.0,12.4,,,,16.1,,,,,0.8,,6.0,8.4
LAGO KASUMIGAURA,1997-02-12,0.066,,,0.001,,0.001,,,,,,,1.041,,0.437,,0.0,0.014,,0.092,,7.8e-05,,6.6,13.2,,,,31.1,,,,,0.65,,5.2,
LAGO KASUMIGAURA,1997-03-12,0.051,,,0.004,,0.001,,,,,,,1.118,,0.42,,0.0,0.017,,0.093,,7.6e-05,,7.8,12.3,,,,19.6,,,,,0.8,,9.4,8.9
LAGO KASUMIGAURA,1997-04-09,0.049,,,0.009,,0.001,,,,,,,1.02,,0.424,,0.001,0.016,,0.113,,9.7e-05,,7.7,6.8,,,,20.2,,,,,0.75,,13.3,8.6
LAGO KASUMIGAURA,1997-05-07,0.069,,,0.024,,,,,,,,,1.156,,0.401,,0.0,0.015,,0.117,,0.000102,,7.8,8.7,,,,31.5,,,,,0.6,,18.8,8.4
LAGO KASUMIGAURA,1997-06-11,0.047,,,0.017,,,,,,,,,0.905,,0.368,,0.001,0.015,,0.114,,9.900000000000001e-05,,7.0,8.3,,,,24.7,,,,,0.75,,20.1,8.4
LAGO KASUMIGAURA,1997-07-09,0.059,,,0.01,,,,,,,,,1.11,,0.403,,0.017,0.034,,0.125,,9.1e-05,,8.0,6.9,,,,38.2,,,,,0.65,,26.3,8.5
LAGO KASUMIGAURA,1997-08-06,0.07,,,0.025,,0.001,,,,,,,0.863,,0.77,,0.021,0.042,,0.123,,8.1e-05,,7.0,7.0,,,,21.1,,,,,0.75,,26.6,8.1
LAGO KASUMIGAURA,1997-09-10,0.062,,,0.015,,,,,,,,,1.149,,0.291,,0.012,0.028,,0.113,,8.5e-05,,7.8,6.9,,,,25.7,,,,,0.55,,25.0,8.4
LAGO KASUMIGAURA,1997-10-08,0.036,,,0.012,,,,,,,,,0.821,,0.268,,0.002,0.017,,0.082,,6.500000000000001e-05,,7.1,8.5,,,,16.0,,,,,0.7,,19.5,8.8
LAGO KASUMIGAURA,1997-11-12,0.054,,,0.016,,0.002,,,,,,,0.995,,0.433,,0.001,0.016,,0.095,,7.9e-05,,7.8,10.0,,,,20.5,,,,,0.6,,13.9,8.4
LAGO KASUMIGAURA,1997-12-10,0.073,,,0.016,,0.001,,,,,,,1.073,,0.401,,0.001,0.015,,0.079,,6.4e-05,,7.0,10.5,,,,17.7,,,,,0.7,,10.4,8.5
LAGO KASUMIGAURA,1998-01-07,0.05,,,0.01,,,,,,,,,0.917,,0.371,,0.001,0.012,,0.074,,6.2e-05,,6.7,12.2,,,,15.5,,,,,0.95,,5.5,8.7
LAGO KASUMIGAURA,1998-02-12,0.067,,,0.011,,0.001,,,,,,,1.122,,0.298,,0.002,0.013,,0.093,,8e-05,,7.9,12.8,,,,21.9,,,,,0.6,,4.4,8.4
LAGO KASUMIGAURA,1998-03-12,0.078,,,0.018,,,,,,,,,1.139,,0.323,,0.001,0.012,,0.116,,0.000104,,9.3,12.2,,,,26.9,,,,,0.7,,7.3,8.7
LAGO KASUMIGAURA,1998-04-08,0.087,,,,,0.001,,,,,,,0.932,,0.406,,0.005,0.021,,0.106,,8.5e-05,,9.2,12.5,,,,23.8,,,,,0.65,,11.6,9.2
LAGO KASUMIGAURA,1998-05-13,0.102,,,0.002,,,,,,,,,1.171,,0.384,,0.003,0.014,,0.137,,0.000123,,8.2,8.5,,,,32.8,,,,,0.55,,18.1,8.1
LAGO KASUMIGAURA,1998-06-10,0.068,,,0.002,,,,,,,,,1.184,,0.37,,0.002,0.013,,0.132,,0.00011899999999999999,,8.6,10.1,,,,22.8,,,,,0.55,,17.8,8.8
LAGO KASUMIGAURA,1998-07-08,0.033,,,0.012,,0.002,,,,,,,0.868,,0.55,,0.033,0.044,,0.104,,5.9999999999999995e-05,,6.4,5.2,,,,9.5,,,,,0.9,,24.8,7.7
LAGO KASUMIGAURA,1998-08-12,0.077,,,0.004,,0.023,,,,,,,1.1,,0.363,,0.05,0.066,,0.147,,8.1e-05,,7.6,10.4,,,,21.7,,,,,0.65,,25.4,8.8
LAGO KASUMIGAURA,1998-09-09,0.085,,,0.004,,,,,,,,,1.263,,0.372,,0.034,0.047,,0.151,,0.000104,,8.2,8.3,,,,32.7,,,,,0.45,,23.2,8.1
LAGO KASUMIGAURA,1998-10-07,0.051,,,0.031,,0.403,,,,,,,1.273,,0.341,,0.028,0.029,,0.113,,8.400000000000001e-05,,7.2,8.0,,,,13.3,,,,,0.7,,21.4,8.2
LAGO KASUMIGAURA,1998-11-11,0.06,,,0.007,,0.671,,,,,,,1.498,,0.336,,0.004,0.009,,0.106,,9.7e-05,,7.0,10.1,,,,27.1,,,,,0.65,,13.9,8.0
LAGO KASUMIGAURA,1998-12-09,0.044,,,0.008,,0.667,,,,,,,1.34,,0.292,,0.001,0.009,,0.064,,5.5e-05,,5.1,12.3,,,,11.3,,,,,0.9,,8.5,8.4
LAGO KASUMIGAURA,1999-01-13,0.052,,,0.002,,0.376,,,,,,,1.177,,0.385,,0.004,0.031,,0.163,,0.000132,,6.5,13.8,,,,20.3,,,,,0.7,,3.5,8.4
LAGO KASUMIGAURA,1999-02-09,0.051,,,0.003,,0.259,,,,,,,1.003,,0.286,,0.003,0.01,,0.077,,6.7e-05,,6.6,14.4,,,,24.7,,,,,0.7,,4.7,8.4
